InvoiceID_sk,InvoiceID_nk,NumberOfCustomer,ProductID_NK,ProductLine,UnitPrice,Quantity,Tax_5_percent,Total,gross_income,gross_margin_percentage,cogs,Rating,Branch,City,Gender,CustomerType,Payment,Date,Year,Month
783,442-44-6497,1,PID790,Fashion accessories,47.71,3,8.3355,175.0455,8.3355,4.761904762,166.71,5.9,C,Naypyitaw,M,Member,Credit card,1/8/19 11:42,2019,1
784,607-65-2441,1,PID791,Home and lifestyle,64.44,10,40.975,860.475,40.975,4.761904762,819.5,6,C,Naypyitaw,M,Member,Credit card,3/10/19 12:39,2019,3
785,386-27-7606,1,PID792,Health and beauty,72.88,7,28.42,596.82,28.42,4.761904762,568.4,8.1,C,Naypyitaw,F,Member,Credit card,3/23/19 15:59,2019,3
786,345-68-9016,1,PID793,Electronic accessories,70.19,8,12.668,266.028,12.668,4.761904762,253.36,5.6,C,Naypyitaw,F,Member,Credit card,1/2/19 16:19,2019,1
787,390-17-5806,1,PID794,Electronic accessories,55.04,1,1.921,40.341,1.921,4.761904762,38.42,8.6,C,Naypyitaw,F,Member,Cash,2/2/19 16:33,2019,2
788,664-14-2882,1,PID795,Health and beauty,73.38,5,2.6325,55.2825,2.6325,4.761904762,52.65,5.8,C,Naypyitaw,F,Member,Credit card,1/30/19 14:43,2019,1
789,314-23-4520,1,PID796,Health and beauty,68.98,7,28.4305,597.0405,28.4305,4.761904762,568.61,9,C,Naypyitaw,M,Member,Cash,1/15/19 20:44,2019,1
790,288-38-3758,1,PID797,Sports and travel,75.53,3,12.7305,267.3405,12.7305,4.761904762,254.61,7.4,C,Naypyitaw,F,Member,Ewallet,1/25/19 18:30,2019,1
791,759-98-4285,1,PID798,Fashion accessories,98.7,7,30.0545,631.1445,30.0545,4.761904762,601.09,8,C,Naypyitaw,F,Member,Credit card,2/27/19 19:01,2019,2
792,201-63-8275,1,PID799,Health and beauty,90.63,7,23.7965,499.7265,23.7965,4.761904762,475.93,5.7,C,Naypyitaw,F,Member,Ewallet,2/17/19 16:50,2019,2
793,420-18-8989,1,PID80,Home and lifestyle,36.77,8,20.608,432.768,20.608,4.761904762,412.16,9.6,A,Yangon,F,Member,Cash,2/2/19 15:47,2019,2
794,200-16-5952,1,PID800,Electronic accessories,28.5,2,6.565,137.865,6.565,4.761904762,131.3,6,C,Naypyitaw,M,Member,Cash,1/17/19 16:46,2019,1
795,102-77-2261,1,PID801,Electronic accessories,19.66,7,22.8585,480.0285,22.8585,4.761904762,457.17,4.2,C,Naypyitaw,M,Member,Credit card,3/5/19 18:02,2019,3
796,102-06-2002,1,PID802,Fashion accessories,55.57,5,6.3125,132.5625,6.3125,4.761904762,126.25,6.1,C,Naypyitaw,M,Member,Cash,3/20/19 17:52,2019,3
797,516-77-6464,1,PID803,Home and lifestyle,81.95,5,2.54,53.34,2.54,4.761904762,50.8,4.1,C,Naypyitaw,F,Member,Ewallet,2/24/19 13:08,2019,2
798,704-10-4056,1,PID804,Sports and travel,81.2,3,9.0705,190.4805,9.0705,4.761904762,181.41,5.6,C,Naypyitaw,M,Member,Credit card,1/14/19 10:55,2019,1
799,400-80-4065,1,PID805,Health and beauty,31.67,4,13.71,287.91,13.71,4.761904762,274.2,9.2,C,Naypyitaw,M,Member,Credit card,2/15/19 20:21,2019,2
800,443-60-9639,1,PID806,Home and lifestyle,38.42,1,3.0435,63.9135,3.0435,4.761904762,60.87,5.5,C,Naypyitaw,F,Member,Cash,1/24/19 13:24,2019,1
801,401-09-4232,1,PID807,Sports and travel,10.53,5,21.6725,455.1225,21.6725,4.761904762,433.45,9.4,C,Naypyitaw,M,Member,Ewallet,2/11/19 18:38,2019,2
802,324-41-6833,1,PID808,Electronic accessories,81.23,8,12.08,253.68,12.08,4.761904762,241.6,5.1,C,Naypyitaw,F,Member,Ewallet,3/3/19 19:30,2019,3
803,474-33-8305,1,PID809,Fashion accessories,84.87,7,23.5865,495.3165,23.5865,4.761904762,471.73,6.9,C,Naypyitaw,M,Member,Ewallet,3/23/19 13:23,2019,3
804,726-29-6793,1,PID81,Fashion accessories,85.87,8,9.672,203.112,9.672,4.761904762,193.44,9.8,A,Yangon,M,Member,Ewallet,1/28/19 20:54,2019,1
805,815-04-6282,1,PID810,Electronic accessories,67.99,5,16.2425,341.0925,16.2425,4.761904762,324.85,6.5,C,Naypyitaw,F,Member,Credit card,2/8/19 12:52,2019,2
806,784-21-9238,1,PID811,Home and lifestyle,51.52,1,0.5085,10.6785,0.5085,4.761904762,10.17,5.9,C,Naypyitaw,M,Member,Cash,2/7/19 14:15,2019,2
807,271-77-8740,1,PID812,Sports and travel,65.65,6,8.766,184.086,8.766,4.761904762,175.32,5,C,Naypyitaw,F,Member,Ewallet,1/1/19 11:40,2019,1
808,549-23-9016,1,PID813,Electronic accessories,65.31,2,1.487,31.227,1.487,4.761904762,29.74,8.9,C,Naypyitaw,F,Member,Credit card,2/13/19 18:15,2019,2
809,845-94-6841,1,PID814,Health and beauty,25.25,9,32.796,688.716,32.796,4.761904762,655.92,4,C,Naypyitaw,F,Member,Cash,1/8/19 19:38,2019,1
810,848-95-6252,1,PID815,Fashion accessories,10.16,1,4.3135,90.5835,4.3135,4.761904762,86.27,7,C,Naypyitaw,F,Member,Ewallet,2/20/19 13:24,2019,2
811,176-78-1170,1,PID816,Health and beauty,60.47,3,5.0715,106.5015,5.0715,4.761904762,101.43,7.3,C,Naypyitaw,M,Member,Ewallet,1/26/19 15:11,2019,1
812,101-81-4070,1,PID817,Electronic accessories,68.55,2,6.282,131.922,6.282,4.761904762,125.64,4.9,C,Naypyitaw,F,Member,Ewallet,1/17/19 12:36,2019,1
813,631-34-1880,1,PID818,Sports and travel,60.87,3,3.6465,76.5765,3.6465,4.761904762,72.93,4.3,C,Naypyitaw,M,Member,Credit card,1/8/19 19:09,2019,1
814,885-56-0389,1,PID819,Electronic accessories,86.69,1,2.6175,54.9675,2.6175,4.761904762,52.35,4,C,Naypyitaw,M,Member,Cash,2/12/19 17:49,2019,2
815,609-81-8548,1,PID82,Electronic accessories,30.2,6,11.232,235.872,11.232,4.761904762,224.64,5.9,A,Yangon,F,Member,Credit card,2/6/19 13:55,2019,2
816,115-38-7388,1,PID820,Food and beverages,67.39,8,4.072,85.512,4.072,4.761904762,81.44,9.5,C,Naypyitaw,F,Member,Credit card,3/30/19 12:51,2019,3
817,607-76-6216,1,PID821,Fashion accessories,24.18,5,23.1225,485.5725,23.1225,4.761904762,462.45,8.6,C,Naypyitaw,F,Member,Credit card,3/2/19 16:35,2019,3
818,409-49-6995,1,PID822,Food and beverages,64.97,6,14.181,297.801,14.181,4.761904762,283.62,8.8,C,Naypyitaw,F,Member,Cash,2/5/19 10:17,2019,2
819,725-54-0677,1,PID823,Health and beauty,10.17,7,29.96,629.16,29.96,4.761904762,599.2,5.3,C,Naypyitaw,M,Member,Cash,3/2/19 13:50,2019,3
820,377-79-7592,1,PID824,Food and beverages,29.22,9,20.178,423.738,20.178,4.761904762,403.56,7.5,C,Naypyitaw,F,Member,Credit card,1/14/19 14:00,2019,1
821,118-62-1812,1,PID825,Electronic accessories,14.87,4,15.676,329.196,15.676,4.761904762,313.52,7.9,C,Naypyitaw,F,Member,Cash,3/24/19 17:56,2019,3
822,722-13-2115,1,PID826,Home and lifestyle,72.88,1,2.1425,44.9925,2.1425,4.761904762,42.85,9.3,C,Naypyitaw,M,Member,Credit card,3/14/19 15:36,2019,3
823,246-55-6923,1,PID827,Sports and travel,86.27,9,16.1055,338.2155,16.1055,4.761904762,322.11,5.1,C,Naypyitaw,F,Member,Credit card,3/10/19 15:06,2019,3
824,838-02-1821,1,PID828,Health and beauty,33.81,2,1.273,26.733,1.273,4.761904762,25.46,5.2,C,Naypyitaw,F,Member,Credit card,2/22/19 12:10,2019,2
825,457-12-0244,1,PID829,Sports and travel,62.82,6,10.566,221.886,10.566,4.761904762,211.32,6.5,C,Naypyitaw,F,Member,Ewallet,3/14/19 13:49,2019,3
826,719-89-8991,1,PID83,Sports and travel,24.31,5,22.8525,479.9025,22.8525,4.761904762,457.05,7.1,A,Yangon,F,Member,Ewallet,2/25/19 16:03,2019,2
827,756-93-1854,1,PID830,Health and beauty,52.35,2,8.335,175.035,8.335,4.761904762,166.7,9.5,C,Naypyitaw,F,Member,Credit card,2/2/19 14:05,2019,2
828,235-06-8510,1,PID831,Fashion accessories,37.44,3,12.858,270.018,12.858,4.761904762,257.16,5.1,C,Naypyitaw,M,Member,Ewallet,1/24/19 20:59,2019,1
829,702-83-5291,1,PID832,Electronic accessories,10.18,9,44.919,943.299,44.919,4.761904762,898.38,6.6,C,Naypyitaw,M,Member,Cash,3/27/19 10:43,2019,3
830,859-97-6048,1,PID833,Electronic accessories,92.49,2,8.425,176.925,8.425,4.761904762,168.5,5.3,C,Naypyitaw,M,Member,Credit card,3/26/19 14:13,2019,3
831,373-88-1424,1,PID834,Electronic accessories,47.27,5,8.9525,188.0025,8.9525,4.761904762,179.05,7.9,C,Naypyitaw,M,Member,Ewallet,2/6/19 18:44,2019,2
832,784-08-0310,1,PID835,Health and beauty,85.6,4,4.208,88.368,4.208,4.761904762,84.16,7.6,C,Naypyitaw,F,Member,Cash,1/13/19 13:58,2019,1
833,577-34-7579,1,PID836,Sports and travel,44.84,9,22.7205,477.1305,22.7205,4.761904762,454.41,5.4,C,Naypyitaw,M,Member,Cash,1/10/19 17:16,2019,1
834,256-58-3609,1,PID837,Health and beauty,78.38,1,4.599,96.579,4.599,4.761904762,91.98,9.8,C,Naypyitaw,M,Member,Cash,3/18/19 15:29,2019,3
835,364-34-2972,1,PID838,Home and lifestyle,42.85,3,14.523,304.983,14.523,4.761904762,290.46,6.7,C,Naypyitaw,M,Member,Cash,3/30/19 20:37,2019,3
836,728-47-9078,1,PID839,Fashion accessories,35.79,4,11.918,250.278,11.918,4.761904762,238.36,9.8,C,Naypyitaw,M,Member,Cash,1/19/19 12:46,2019,1
837,435-13-4908,1,PID84,Fashion accessories,12.73,8,34.672,728.112,34.672,4.761904762,693.44,7.2,A,Yangon,M,Member,Credit card,1/24/19 18:04,2019,1
838,267-62-7380,1,PID840,Sports and travel,35.22,10,41.17,864.57,41.17,4.761904762,823.4,4.3,C,Naypyitaw,M,Member,Ewallet,3/29/19 19:12,2019,3
839,652-49-6720,1,PID841,Electronic accessories,91.41,1,3.0475,63.9975,3.0475,4.761904762,60.95,5.9,C,Naypyitaw,F,Member,Ewallet,2/18/19 11:40,2019,2
840,226-31-3081,1,PID842,Sports and travel,83.35,5,3.82,80.22,3.82,4.761904762,76.4,9.6,C,Naypyitaw,F,Normal,Cash,3/8/19 10:29,2019,3
841,699-14-3026,1,PID843,Fashion accessories,85.72,7,29.8865,627.6165,29.8865,4.761904762,597.73,4.1,C,Naypyitaw,M,Normal,Ewallet,3/25/19 18:30,2019,3
842,315-22-5665,1,PID844,Electronic accessories,99.82,10,36.78,772.38,36.78,4.761904762,735.6,8,C,Naypyitaw,F,Normal,Ewallet,2/24/19 11:38,2019,2
843,333-73-7901,1,PID845,Sports and travel,84.25,8,21.968,461.328,21.968,4.761904762,439.36,7.6,C,Naypyitaw,F,Normal,Ewallet,3/23/19 13:24,2019,3
844,399-46-5918,1,PID846,Food and beverages,35.81,8,34.392,722.232,34.392,4.761904762,687.84,8.2,C,Naypyitaw,F,Normal,Cash,2/28/19 19:01,2019,2
845,120-06-4233,1,PID847,Fashion accessories,21.04,6,9.183,192.843,9.183,4.761904762,183.66,9.3,C,Naypyitaw,M,Normal,Cash,3/12/19 20:36,2019,3
846,803-83-5989,1,PID848,Electronic accessories,50.49,6,16.719,351.099,16.719,4.761904762,334.38,7,C,Naypyitaw,M,Normal,Ewallet,2/24/19 10:55,2019,2
847,838-78-4295,1,PID849,Electronic accessories,91.98,2,3.347,70.287,3.347,4.761904762,66.94,6.7,C,Naypyitaw,F,Normal,Ewallet,2/10/19 15:43,2019,2
848,134-75-2619,1,PID85,Sports and travel,96.82,7,6.762,142.002,6.762,4.761904762,135.24,6.9,A,Yangon,M,Member,Cash,3/25/19 18:51,2019,3
849,393-65-2792,1,PID850,Food and beverages,59.59,10,44.74,939.54,44.74,4.761904762,894.8,9.6,C,Naypyitaw,M,Normal,Credit card,1/6/19 12:46,2019,1
850,796-12-2025,1,PID851,Fashion accessories,86.68,10,31.06,652.26,31.06,4.761904762,621.2,5.9,C,Naypyitaw,M,Normal,Cash,2/11/19 16:19,2019,2
851,841-35-6630,1,PID852,Fashion accessories,82.34,6,22.773,478.233,22.773,4.761904762,455.46,8.7,C,Naypyitaw,F,Normal,Cash,3/9/19 18:21,2019,3
852,732-94-0499,1,PID853,Fashion accessories,60.95,10,20.825,437.325,20.825,4.761904762,416.5,5.4,C,Naypyitaw,F,Normal,Credit card,1/13/19 17:04,2019,1
853,756-01-7507,1,PID854,Health and beauty,15.28,5,5.095,106.995,5.095,4.761904762,101.9,6,C,Naypyitaw,F,Normal,Cash,1/22/19 18:56,2019,1
854,870-72-4431,1,PID855,Electronic accessories,85.39,6,29.757,624.897,29.757,4.761904762,595.14,5.5,C,Naypyitaw,F,Normal,Credit card,1/21/19 14:42,2019,1
855,480-63-2856,1,PID856,Health and beauty,73.56,8,7.7,161.7,7.7,4.761904762,154,6.6,C,Naypyitaw,M,Normal,Ewallet,1/23/19 18:37,2019,1
856,730-50-9884,1,PID857,Fashion accessories,54.92,7,29.071,610.491,29.071,4.761904762,581.42,4,C,Naypyitaw,F,Normal,Ewallet,3/5/19 14:31,2019,3
857,362-58-8315,1,PID858,Food and beverages,85.98,5,19.13,401.73,19.13,4.761904762,382.6,9.9,C,Naypyitaw,M,Normal,Cash,3/25/19 10:23,2019,3
858,225-32-0908,1,PID859,Home and lifestyle,30.61,10,22.43,471.03,22.43,4.761904762,448.6,8.2,C,Naypyitaw,F,Normal,Ewallet,1/26/19 19:54,2019,1
859,712-39-0363,1,PID86,Health and beauty,55.73,6,12.498,262.458,12.498,4.761904762,249.96,5.6,A,Yangon,M,Member,Ewallet,1/2/19 15:24,2019,1
860,512-91-0811,1,PID860,Food and beverages,33.47,1,4.4875,94.2375,4.4875,4.761904762,89.75,6.6,C,Naypyitaw,M,Normal,Credit card,2/6/19 20:05,2019,2
861,871-39-9221,1,PID861,Home and lifestyle,19.32,6,3.735,78.435,3.735,4.761904762,74.7,4.1,C,Naypyitaw,F,Normal,Cash,2/9/19 13:11,2019,2
862,189-98-2939,1,PID862,Sports and travel,89.48,9,35.3475,742.2975,35.3475,4.761904762,706.95,7.2,C,Naypyitaw,M,Normal,Cash,3/1/19 13:22,2019,3
863,551-21-3069,1,PID863,Home and lifestyle,62.12,9,10.3815,218.0115,10.3815,4.761904762,207.63,4.9,C,Naypyitaw,F,Normal,Cash,2/1/19 11:27,2019,2
864,628-34-3388,1,PID864,Home and lifestyle,75.91,6,8.214,172.494,8.214,4.761904762,164.28,7.9,C,Naypyitaw,M,Normal,Credit card,1/5/19 20:54,2019,1
865,588-01-7461,1,PID865,Electronic accessories,41.65,9,15.291,321.111,15.291,4.761904762,305.82,4.2,C,Naypyitaw,F,Normal,Cash,3/24/19 10:43,2019,3
866,365-64-0520,1,PID865,Electronic accessories,41.65,5,21.51,451.71,21.51,4.761904762,430.2,4.8,C,Naypyitaw,M,Member,Ewallet,2/25/20 11:24,2020,2
867,225-98-1496,1,PID866,Sports and travel,20.38,3,4.053,85.113,4.053,4.761904762,81.06,7.1,C,Naypyitaw,F,Normal,Credit card,3/2/19 13:01,2019,3
868,189-08-9157,1,PID867,Health and beauty,99.19,9,14.2785,299.8485,14.2785,4.761904762,285.57,5.9,C,Naypyitaw,F,Normal,Credit card,1/8/19 16:17,2019,1
869,483-71-1164,1,PID868,Food and beverages,19.25,6,24.39,512.19,24.39,4.761904762,487.8,5.3,C,Naypyitaw,F,Normal,Ewallet,3/8/19 16:43,2019,3
870,597-78-7908,1,PID869,Sports and travel,83.06,3,13.533,284.193,13.533,4.761904762,270.66,6.2,C,Naypyitaw,M,Normal,Cash,2/18/19 19:39,2019,2
871,218-59-9410,1,PID87,Food and beverages,76.52,3,10.863,228.123,10.863,4.761904762,217.26,8.2,A,Yangon,F,Member,Ewallet,3/29/19 16:54,2019,3
872,458-41-1477,1,PID870,Fashion accessories,44.86,6,13.878,291.438,13.878,4.761904762,277.56,9.5,C,Naypyitaw,F,Normal,Credit card,3/8/19 17:11,2019,3
873,568-90-5112,1,PID871,Electronic accessories,41.66,4,13.228,277.788,13.228,4.761904762,264.56,5.6,C,Naypyitaw,M,Normal,Credit card,3/19/19 12:46,2019,3
874,214-17-6927,1,PID872,Sports and travel,89.75,6,4.944,103.824,4.944,4.761904762,98.88,9.9,C,Naypyitaw,F,Normal,Ewallet,2/7/19 18:23,2019,2
875,400-89-4171,1,PID873,Home and lifestyle,12.45,8,32.388,680.148,32.388,4.761904762,647.76,9.3,C,Naypyitaw,F,Normal,Cash,1/28/19 13:05,2019,1
876,894-41-5205,1,PID874,Home and lifestyle,78.55,8,17.272,362.712,17.272,4.761904762,345.44,8.3,C,Naypyitaw,F,Normal,Credit card,1/19/19 19:39,2019,1
877,423-80-0988,1,PID875,Fashion accessories,23.07,2,7.64,160.44,7.64,4.761904762,152.8,6.5,C,Naypyitaw,M,Normal,Ewallet,1/30/19 19:42,2019,1
878,234-65-2137,1,PID876,Electronic accessories,27.38,10,47.79,1003.59,47.79,4.761904762,955.8,4.8,C,Naypyitaw,M,Normal,Cash,1/16/19 13:32,2019,1
879,733-33-4967,1,PID877,Electronic accessories,33.98,8,8.34,175.14,8.34,4.761904762,166.8,6.3,C,Naypyitaw,M,Normal,Cash,3/3/19 19:17,2019,3
880,139-52-2867,1,PID878,Electronic accessories,86.04,7,7.8785,165.4485,7.8785,4.761904762,157.57,4.8,C,Naypyitaw,F,Normal,Credit card,2/13/19 10:50,2019,2
881,130-98-8941,1,PID879,Food and beverages,27.02,7,22.491,472.311,22.491,4.761904762,449.82,5.7,C,Naypyitaw,M,Normal,Cash,2/9/19 10:00,2019,2
882,760-90-2357,1,PID88,Fashion accessories,31.73,6,22.353,469.413,22.353,4.761904762,447.06,5,A,Yangon,M,Member,Ewallet,3/20/19 15:08,2019,3
883,824-88-3614,1,PID880,Sports and travel,81.3,8,13.724,288.204,13.724,4.761904762,274.48,5.7,C,Naypyitaw,M,Normal,Ewallet,1/25/19 15:00,2019,1
884,593-65-1552,1,PID881,Home and lifestyle,90.22,4,13.962,293.202,13.962,4.761904762,279.24,5.9,C,Naypyitaw,F,Normal,Credit card,1/28/19 20:50,2019,1
885,286-43-6208,1,PID882,Food and beverages,72.42,9,39.51,829.71,39.51,4.761904762,790.2,9.2,C,Naypyitaw,F,Normal,Cash,3/16/19 19:08,2019,3
886,699-01-4164,1,PID883,Sports and travel,46.26,4,8.3,174.3,8.3,4.761904762,166,8.2,C,Naypyitaw,M,Normal,Credit card,3/12/19 19:58,2019,3
887,426-39-2418,1,PID884,Food and beverages,66.14,7,21.4935,451.3635,21.4935,4.761904762,429.87,9.8,C,Naypyitaw,M,Normal,Cash,1/14/19 10:02,2019,1
888,365-64-0522,1,PID884,Food and beverages,66.14,3,13.2945,279.1845,13.2945,4.761904762,265.89,6,A,Yangon,M,Member,Ewallet,3/2/20 17:36,2020,3
889,677-11-0152,1,PID885,Fashion accessories,16.48,9,41.967,881.307,41.967,4.761904762,839.34,8.8,C,Naypyitaw,F,Normal,Cash,1/16/19 18:08,2019,1
890,389-25-3394,1,PID886,Sports and travel,80.97,5,2.9525,62.0025,2.9525,4.761904762,59.05,9.4,C,Naypyitaw,M,Normal,Cash,2/17/19 18:06,2019,2
891,211-30-9270,1,PID887,Health and beauty,43.18,5,4.3525,91.4025,4.3525,4.761904762,87.05,4.9,C,Naypyitaw,M,Normal,Credit card,1/28/19 15:16,2019,1
892,821-07-3596,1,PID888,Electronic accessories,76.4,4,3.29,69.09,3.29,4.761904762,65.8,5.6,C,Naypyitaw,F,Normal,Ewallet,3/7/19 14:53,2019,3
893,883-17-4236,1,PID888,Electronic accessories,76.4,2,1.439,30.219,1.439,4.761904762,28.78,7.2,C,Naypyitaw,F,Normal,Credit card,3/2/19 19:44,2019,3
894,376-56-3573,1,PID889,Electronic accessories,95.58,4,19.084,400.764,19.084,4.761904762,381.68,6.4,C,Naypyitaw,F,Normal,Ewallet,2/2/19 13:23,2019,2
895,808-65-0703,1,PID889,Electronic accessories,95.58,4,7.094,148.974,7.094,4.761904762,141.88,6.9,C,Naypyitaw,M,Normal,Credit card,3/14/19 17:22,2019,3
896,239-48-4278,1,PID89,Health and beauty,20.85,7,3.5455,74.4555,3.5455,4.761904762,70.91,8.3,A,Yangon,M,Member,Ewallet,3/10/19 19:35,2019,3
897,226-71-3580,1,PID890,Fashion accessories,22.51,9,10.6875,224.4375,10.6875,4.761904762,213.75,9.5,C,Naypyitaw,F,Normal,Cash,1/31/19 12:02,2019,1
898,523-38-0215,1,PID890,Fashion accessories,22.51,1,1.85,38.85,1.85,4.761904762,37,7.9,C,Naypyitaw,M,Normal,Credit card,3/6/19 13:29,2019,3
899,558-80-4082,1,PID891,Health and beauty,64.26,7,9.7475,204.6975,9.7475,4.761904762,194.95,6,C,Naypyitaw,M,Normal,Ewallet,3/14/19 17:20,2019,3
900,727-75-6477,1,PID891,Health and beauty,64.26,4,5.768,121.128,5.768,4.761904762,115.36,6.4,C,Naypyitaw,M,Normal,Cash,3/29/19 14:44,2019,3
901,446-47-6729,1,PID892,Electronic accessories,74.51,2,9.982,209.622,9.982,4.761904762,199.64,6.7,C,Naypyitaw,M,Normal,Credit card,1/2/19 18:09,2019,1
902,735-06-4124,1,PID892,Electronic accessories,74.51,1,2.4305,51.0405,2.4305,4.761904762,48.61,4.4,C,Naypyitaw,M,Normal,Cash,2/25/19 15:31,2019,2
903,622-20-1945,1,PID893,Health and beauty,34.31,1,1.971,41.391,1.971,4.761904762,39.42,8.4,C,Naypyitaw,F,Normal,Cash,1/18/19 15:08,2019,1
904,649-11-3678,1,PID893,Health and beauty,34.31,9,10.3185,216.6885,10.3185,4.761904762,206.37,5.5,C,Naypyitaw,F,Normal,Cash,2/26/19 20:26,2019,2
905,416-13-5917,1,PID894,Health and beauty,69.81,5,24.2575,509.4075,24.2575,4.761904762,485.15,9.3,C,Naypyitaw,F,Normal,Ewallet,1/30/19 16:24,2019,1
906,633-09-3463,1,PID894,Health and beauty,69.81,3,7.1475,150.0975,7.1475,4.761904762,142.95,9.5,C,Naypyitaw,F,Normal,Credit card,3/28/19 12:58,2019,3
907,320-49-6392,1,PID895,Health and beauty,87.8,1,1.512,31.752,1.512,4.761904762,30.24,8.4,C,Naypyitaw,F,Normal,Cash,3/4/19 15:44,2019,3
908,632-90-0281,1,PID895,Health and beauty,87.8,10,18.775,394.275,18.775,4.761904762,375.5,9.3,C,Naypyitaw,F,Normal,Credit card,3/8/19 20:01,2019,3
909,554-42-2417,1,PID896,Food and beverages,41.5,10,47.72,1002.12,47.72,4.761904762,954.4,5.2,C,Naypyitaw,F,Normal,Cash,1/9/19 13:45,2019,1
910,605-72-4132,1,PID896,Food and beverages,41.5,8,37.788,793.548,37.788,4.761904762,755.76,9.1,C,Naypyitaw,F,Normal,Cash,2/27/19 15:12,2019,2
911,272-27-9238,1,PID897,Food and beverages,61.41,4,8.248,173.208,8.248,4.761904762,164.96,7.1,C,Naypyitaw,F,Normal,Cash,2/19/19 16:23,2019,2
912,471-41-2823,1,PID897,Food and beverages,61.41,2,9.979,209.559,9.979,4.761904762,199.58,8,C,Naypyitaw,M,Normal,Ewallet,3/7/19 20:37,2019,3
913,365-64-0523,1,PID897,Food and beverages,61.41,1,1.676,35.196,1.676,4.761904762,33.52,6.7,B,Mandalay,M,Normal,Cash,2/8/20 15:31,2020,2
914,122-61-9553,1,PID898,Fashion accessories,88.63,9,23.094,484.974,23.094,4.761904762,461.88,5.6,C,Naypyitaw,F,Normal,Cash,3/14/19 19:33,2019,3
915,834-25-9262,1,PID898,Fashion accessories,88.63,4,16.336,343.056,16.336,4.761904762,326.72,9.1,C,Naypyitaw,F,Normal,Cash,1/6/19 12:12,2019,1
916,613-59-9758,1,PID899,Electronic accessories,93.26,10,7.18,150.78,7.18,4.761904762,143.6,5.4,C,Naypyitaw,F,Normal,Cash,1/27/19 14:28,2019,1
917,730-70-9830,1,PID899,Electronic accessories,93.26,6,21.033,441.693,21.033,4.761904762,420.66,5.2,C,Naypyitaw,F,Normal,Ewallet,3/14/19 17:54,2019,3
918,443-82-0585,1,PID90,Fashion accessories,11.81,4,15.536,326.256,15.536,4.761904762,310.72,8.4,A,Yangon,F,Member,Cash,2/1/19 19:54,2019,2
919,382-25-8917,1,PID900,Home and lifestyle,17.41,6,12.624,265.104,12.624,4.761904762,252.48,8.9,C,Naypyitaw,M,Normal,Cash,1/29/19 12:25,2019,1
920,743-88-1662,1,PID900,Home and lifestyle,17.41,7,33.4215,701.8515,33.4215,4.761904762,668.43,8.7,C,Naypyitaw,M,Normal,Ewallet,2/22/19 18:17,2019,2
921,462-78-5240,1,PID901,Home and lifestyle,16.45,2,2.661,55.881,2.661,4.761904762,53.22,4.2,C,Naypyitaw,F,Normal,Cash,3/19/19 14:35,2019,3
922,689-16-9784,1,PID901,Home and lifestyle,16.45,6,14.031,294.651,14.031,4.761904762,280.62,6,C,Naypyitaw,M,Normal,Cash,3/11/19 13:37,2019,3
923,110-05-6330,1,PID902,Home and lifestyle,14.39,6,11.829,248.409,11.829,4.761904762,236.58,9.4,C,Naypyitaw,F,Normal,Credit card,3/25/19 20:18,2019,3
924,651-61-0874,1,PID902,Home and lifestyle,14.39,4,9.244,194.124,9.244,4.761904762,184.88,6.2,C,Naypyitaw,M,Normal,Credit card,3/12/19 20:04,2019,3
925,372-26-1506,1,PID903,Sports and travel,95.42,5,5.955,125.055,5.955,4.761904762,119.1,5.4,C,Naypyitaw,F,Normal,Ewallet,1/28/19 19:24,2019,1
926,750-57-9686,1,PID903,Sports and travel,95.42,4,9.076,190.596,9.076,4.761904762,181.52,8.7,C,Naypyitaw,F,Normal,Credit card,1/8/19 13:48,2019,1
927,489-64-4354,1,PID904,Sports and travel,35.47,1,0.814,17.094,0.814,4.761904762,16.28,5,C,Naypyitaw,M,Normal,Cash,3/9/19 15:36,2019,3
928,740-22-2500,1,PID904,Sports and travel,35.47,3,12.6075,264.7575,12.6075,4.761904762,252.15,9.8,C,Naypyitaw,F,Normal,Cash,1/23/19 13:29,2019,1
929,574-57-9721,1,PID905,Electronic accessories,10.13,2,4.327,90.867,4.327,4.761904762,86.54,5.7,C,Naypyitaw,M,Normal,Ewallet,3/8/19 16:53,2019,3
930,751-69-0068,1,PID905,Electronic accessories,10.13,9,44.658,937.818,44.658,4.761904762,893.16,9,C,Naypyitaw,M,Normal,Ewallet,3/19/19 19:09,2019,3
931,192-98-7397,1,PID906,Home and lifestyle,23.75,1,0.639,13.419,0.639,4.761904762,12.78,9.5,C,Naypyitaw,M,Normal,Ewallet,1/8/19 14:11,2019,1
932,810-60-6344,1,PID906,Home and lifestyle,23.75,8,16.344,343.224,16.344,4.761904762,326.88,6.5,C,Naypyitaw,F,Normal,Credit card,2/7/19 14:38,2019,2
933,453-12-7053,1,PID907,Food and beverages,37,3,6.861,144.081,6.861,4.761904762,137.22,6.5,C,Naypyitaw,M,Normal,Credit card,3/10/19 17:38,2019,3
934,729-46-7422,1,PID907,Food and beverages,37,1,1.7945,37.6845,1.7945,4.761904762,35.89,7.9,C,Naypyitaw,M,Normal,Credit card,2/23/19 16:52,2019,2
935,326-71-2155,1,PID908,Home and lifestyle,27.85,4,14.79,310.59,14.79,4.761904762,295.8,6.1,C,Naypyitaw,F,Normal,Cash,2/3/19 10:02,2019,2
